year,hid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,FCS,FCG,FS_final,DDS,GDDS
2018,3193,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,1,7,7,0,0,3,51.0,3,1,5,2
2018,3194,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,4,2,0,0,3,41.5,3,2,4,1
2018,3195,SOUTH,NYAMAGABE,WEST CONGO-NILE CREST TEA ZONE,7,3,0,4,3,0,0,0,28.5,2,3,4,1
2018,3196,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,3,7,0,5,1,0,0,0,32.5,2,2,4,1
2018,3197,KIGALI,GASABO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,4,5,0,6,5,0,2,0,39.5,3,1,5,2
2018,3198,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,5,7,0,7,7,7,0,4,50.5,3,2,5,2
2018,3199,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,5,7,0,7,7,0,2,3,51.0,3,1,5,2
2018,3200,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,6,6,0,6,1,0,0,0,36.5,3,1,4,1
2018,3201,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,6,6,0,4,4,0,0,0,36.0,3,1,4,1
2018,3202,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,6,7,0,3,2,1,3,3,51.5,3,1,6,2
2018,3203,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,6,6,2,7,7,0,7,7,80.0,3,1,6,2
2018,3204,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,1,7,7,7,7,0,84.5,3,1,7,3
2018,3205,WEST,NYABIHU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,2,5,7,3,3,2,67.5,3,1,7,3
2018,3206,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,1,7,7,3,7,7,84.0,3,1,7,3
2018,3207,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,2,3,4,1,0,7,52.5,3,1,6,2
2018,3208,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,7,7,7,7,0,7,84.0,3,1,6,2
2018,3209,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,3,4,2,7,59.0,3,1,6,2
2018,3210,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,2,7,7,0,7,7,85.0,3,1,6,2
2018,3211,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,5,0,7,7,2,3,3,55.0,3,1,6,2
2018,3212,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,0,7,0,7,7,70.0,3,1,4,1
2018,3213,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,6,0,6,3,0,0,5,42.0,3,1,4,1
2018,3214,WEST,NYABIHU,WEST CONGO-NILE CREST TEA ZONE,7,7,0,5,3,5,4,0,62.5,3,1,6,2
2018,3215,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,4,7,0,2,7,54.0,3,1,5,2
2018,3216,SOUTH,NYAMAGABE,WEST CONGO-NILE CREST TEA ZONE,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3217,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,7,0,0,3,47.0,3,1,4,1
2018,3218,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,1,7,4,7,0,3,56.5,3,1,6,2
2018,3219,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,1,6,7,0,3,7,64.0,3,2,6,2
2018,3220,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,4,3,1,0,0,41.5,3,2,5,2
2018,3221,NORTH,GICUMBI,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,4,0,1,0,5,42.5,3,1,4,1
2018,3222,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3223,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,5,2,7,7,4,4,7,71.0,3,1,7,3
2018,3224,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,3,3,0,4,48.5,3,1,5,2
2018,3225,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,3,2,0,0,0,39.0,3,1,4,1
2018,3226,SOUTH,NYAMAGABE,WEST CONGO-NILE CREST TEA ZONE,7,7,2,7,7,0,0,3,55.0,3,1,5,2
2018,3227,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,3,1,4,3,0,0,0,32.5,2,3,5,2
2018,3228,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,3,7,7,4,3,7,77.0,3,1,7,3
2018,3229,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,0,0,2,46.5,3,1,4,1
2018,3230,SOUTH,NYARUGURU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,5,0,1,5,0,2,0,40.5,3,1,5,2
2018,3231,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,1,0,0,0,42.5,3,1,4,1
2018,3232,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,4,0,7,7,0,1,0,40.5,3,2,5,2
2018,3233,WEST,NYAMASHEKE,WEST CONGO-NILE CREST TEA ZONE,7,7,0,3,4,1,1,3,46.5,3,2,6,2
2018,3234,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,3,2,4,58.5,3,1,6,2
2018,3235,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,7,0,0,0,0,42.0,3,1,3,1
2018,3236,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,0,0,0,5,44.5,3,1,3,1
2018,3237,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,6,0,6,5,1,0,2,42.5,3,2,5,2
2018,3238,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,4,5,1,0,1,43.0,3,1,5,2
2018,3239,SOUTH,NYARUGURU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,1,7,7,0,2,0,57.5,3,1,6,2
2018,3240,SOUTH,NYAMAGABE,WEST CONGO-NILE CREST TEA ZONE,7,7,0,4,2,0,0,0,40.0,3,2,4,1
2018,3241,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,5,2,0,0,0,41.0,3,2,4,1
2018,3242,WEST,NYABIHU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,5,5,0,0,1,43.0,3,1,4,1
2018,3243,SOUTH,NYARUGURU,WEST CONGO-NILE CREST TEA ZONE,7,7,0,7,7,0,0,3,47.0,3,1,4,1
2018,3244,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,3,4,1,3,1,53.5,3,2,6,2
2018,3245,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,4,4,3,2,0,52.0,3,2,6,2
2018,3246,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,7,0,7,7,1,0,0,46.5,3,2,5,2
2018,3247,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,7,0,4,3,0,0,7,44.0,3,2,4,1
2018,3248,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,4,0,0,0,0,0,0,26.0,2,2,2,1
2018,3249,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,3,7,7,0,7,52.0,3,1,5,2
2018,3250,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,6,7,0,0,2,45.5,3,1,4,1
2018,3251,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,2,7,7,5,0,3,60.0,3,2,6,2
2018,3252,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,6,3,0,4,3,0,0,0,26.5,2,2,4,1
2018,3253,EAST,GATSIBO,EASTERN AGROPASTORAL ZONE,7,7,1,1,7,1,1,0,48.5,3,1,7,3
2018,3254,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,2,7,7,7,7,7,92.0,3,2,7,3
2018,3255,SOUTH,NYARUGURU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,3256,KIGALI,GASABO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,3,7,7,0,2,49.5,3,1,5,2
2018,3257,SOUTH,NYARUGURU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,4,0,5,0,0,0,0,31.0,2,3,3,1
2018,3258,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3259,WEST,KARONGI,WEST CONGO-NILE CREST TEA ZONE,7,7,0,4,7,0,0,0,42.5,3,1,4,1
2018,3260,SOUTH,NYARUGURU,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,1,0,7,7,0,0,0,27.5,2,3,4,1
2018,3261,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,6,4,0,7,4,0,0,0,33.0,2,3,4,1
2018,3262,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,3,7,7,3,7,7,92.0,3,1,7,3
2018,3263,WEST,NYABIHU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,1,4,4,1,0,7,49.5,3,1,6,2
2018,3264,WEST,NYABIHU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,3,7,3,0,2,45.5,3,1,5,2
2018,3265,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,5,7,7,82.0,3,1,6,2
2018,3266,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,4,1,0,4,47.0,3,1,5,2
2018,3267,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,3,0,7,52.0,3,1,5,2
2018,3268,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,7,4,0,0,0,44.0,3,2,4,1
2018,3269,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3270,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,3,0,5,2,3,0,0,32.0,2,3,5,2
2018,3271,WEST,KARONGI,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,5,4,0,0,0,42.0,3,1,4,1
2018,3272,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,3,4,2,7,0,4,61.0,3,1,6,2
2018,3273,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,3274,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,4,3,2,0,0,42.5,3,1,5,2
2018,3275,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3276,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,4,7,0,0,3,44.0,3,1,4,1
2018,3277,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,0,4,0,0,46.0,3,2,4,1
2018,3278,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,5,0,7,1,73.0,3,2,5,2
2018,3279,NORTH,BURERA,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,1,6,4,2,0,1,49.5,3,2,6,2
2018,3280,WEST,NYABIHU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,0,1,5,0,63.0,3,2,5,2
2018,3281,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,3,0,0,2,0,0,0,24.0,2,2,3,1
2018,3282,NORTH,GAKENKE,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,3,7,0,7,7,0,1,7,45.0,3,2,5,2
2018,3283,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,3,7,0,6,3,0,0,5,37.0,3,2,4,1
2018,3284,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,5,7,1,7,7,6,5,7,75.0,3,1,7,3
2018,3285,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,5,7,0,7,0,3,4,7,60.5,3,1,5,2
2018,3286,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,5,7,0,5,3,0,0,2,38.5,3,2,4,1
2018,3287,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,5,3,0,7,2,0,0,0,27.0,2,3,4,1
2018,3288,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,6,2,0,7,2,0,0,0,26.0,2,3,4,1
2018,3289,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,7,2,7,7,7,0,7,64.0,3,1,6,2
2018,3290,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,6,0,6,5,1,0,7,45.0,3,1,5,2
2018,3291,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,7,2,7,7,3,0,7,60.0,3,1,6,2
2018,3292,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,3,7,7,7,7,7,96.0,3,1,7,3
2018,3293,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,7,1,7,5,77.0,3,2,6,2
2018,3294,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,7,4,5,4,3,0,3,62.5,3,1,6,2
2018,3295,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,5,5,7,7,81.0,3,1,6,2
2018,3296,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,2,7,7,3,7,7,88.0,3,1,7,3
2018,3297,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,7,1,7,7,0,0,7,53.0,3,1,5,2
2018,3298,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,6,5,1,0,3,46.0,3,1,5,2
2018,3299,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,7,2,7,7,0,0,7,57.0,3,2,5,2
2018,3300,NORTH,BURERA,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,1,5,4,0,7,3,75.5,3,1,6,2
2018,3301,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,1,7,7,3,2,4,62.5,3,1,7,3
2018,3302,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,1,5,5,2,4,3,66.0,3,1,7,3
2018,3303,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,1,7,1,0,0,3,48.0,3,1,5,2
2018,3304,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,2,3,7,7,7,0,7,53.0,3,1,6,2
2018,3305,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,7,1,7,7,2,0,3,53.0,3,1,6,2
2018,3306,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,4,7,3,0,2,7,71.0,3,1,6,2
2018,3307,NORTH,GICUMBI,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3308,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,1,7,0,2,2,7,59.5,3,1,6,2
2018,3309,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,0,7,3,75.0,3,2,5,2
2018,3310,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,5,4,2,0,0,44.0,3,1,5,2
2018,3311,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,2,7,7,2,7,7,87.0,3,1,7,3
2018,3312,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,7,2,0,0,2,44.0,3,1,4,1
2018,3313,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,0,0,0,0,42.0,3,1,3,1
2018,3314,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,5,3,0,0,0,41.5,3,2,4,1
2018,3315,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,2,4,7,0,3,7,66.0,3,1,6,2
2018,3316,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,5,7,2,0,7,49.0,3,1,5,2
2018,3317,SOUTH,NYARUGURU,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,4,0,7,7,0,0,2,37.5,3,2,4,1
2018,3318,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,2,7,3,2,7,7,85.0,3,2,7,3
2018,3319,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,2,7,7,0,0,7,57.0,3,1,5,2
2018,3320,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,0,0,1,0,0,0,0,15.0,1,3,2,1
2018,3321,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,5,3,0,4,0,57.5,3,1,5,2
2018,3322,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,6,5,0,0,0,43.5,3,1,4,1
2018,3323,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,1,0,0,46.5,3,1,5,2
2018,3324,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,4,7,5,80.0,3,1,6,2
2018,3325,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,3326,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,4,4,1,3,2,55.0,3,1,6,2
2018,3327,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,0,0,6,48.5,3,1,4,1
2018,3328,SOUTH,NYARUGURU,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,6,7,3,0,5,50.0,3,1,5,2
2018,3329,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,3,6,1,1,3,47.5,3,1,6,2
2018,3330,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,7,0,0,52.5,3,1,5,2
2018,3331,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,3,5,5,7,0,0,0,51.5,3,1,5,2
2018,3332,EAST,KIREHE,SOUTHEASTERN PLATEAU BANANA ZONE,7,5,0,7,7,0,0,7,43.0,3,1,4,1
2018,3333,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,3,0,0,2,44.5,3,1,4,1
2018,3334,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,3,3,3,3,60.0,3,1,6,2
2018,3335,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,4,7,7,2,0,7,67.0,3,1,6,2
2018,3336,WEST,NYABIHU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,7,0,0,52.5,3,1,5,2
2018,3337,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,3,0,6,0,0,0,3,30.5,2,2,3,1
2018,3338,NORTH,GICUMBI,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,1,0,0,0,42.5,3,2,4,1
2018,3339,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,1,7,7,3,7,7,84.0,3,1,7,3
2018,3340,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,4,3,2,0,3,44.0,3,1,5,2
2018,3341,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,7,2,0,0,4,45.0,3,1,4,1
2018,3342,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,4,3,0,0,0,40.5,3,1,4,1
2018,3343,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,1,7,6,0,0,0,49.0,3,1,5,2
2018,3344,SOUTH,NYARUGURU,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,7,0,2,53.5,3,1,5,2
2018,3345,WEST,NYABIHU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,5,0,4,3,0,4,4,52.5,3,1,5,2
2018,3346,WEST,RUTSIRO,WEST CONGO-NILE CREST TEA ZONE,7,2,0,0,2,0,0,0,21.0,1,3,3,1
2018,3347,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,4,0,6,3,0,0,0,33.5,2,2,4,1
2018,3348,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,3,0,5,1,0,0,0,28.5,2,3,4,1
2018,3349,WEST,RUTSIRO,WEST CONGO-NILE CREST TEA ZONE,7,3,0,0,1,0,1,0,27.5,2,3,4,1
2018,3350,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,0,2,3,55.0,3,1,5,2
2018,3351,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,2,0,0,3,44.5,3,1,4,1
2018,3352,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,7,2,3,0,0,46.0,3,1,5,2
2018,3353,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,4,2,0,2,7,51.5,3,1,5,2
2018,3354,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,5,7,7,82.0,3,1,6,2
2018,3355,WEST,RUTSIRO,WEST CONGO-NILE CREST TEA ZONE,7,7,0,7,3,2,0,3,47.0,3,1,5,2
2018,3356,NORTH,GAKENKE,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,7,3,2,1,3,51.0,3,1,6,2
2018,3357,WEST,NYABIHU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,2,0,4,2,0,0,0,25.0,2,2,4,1
2018,3358,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,7,3,7,68.0,3,1,6,2
2018,3359,KIGALI,NYARUGENGE,BUGESERA CASSAVA ZONE,7,7,0,7,5,2,2,4,56.5,3,2,6,2
2018,3360,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,4,1,6,7,0,0,3,41.0,3,1,5,2
2018,3361,SOUTH,NYARUGURU,WEST CONGO-NILE CREST TEA ZONE,7,7,1,6,7,0,0,0,48.5,3,1,5,2
2018,3362,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,7,0,4,3,1,0,4,43.5,3,2,5,2
2018,3363,NORTH,GAKENKE,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,4,7,0,0,0,42.5,3,1,4,1
2018,3364,WEST,KARONGI,WEST CONGO-NILE CREST TEA ZONE,7,3,0,6,3,0,0,3,32.0,2,2,4,1
2018,3365,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,3,7,7,0,78.5,3,1,6,2
2018,3366,SOUTH,NYARUGURU,WEST CONGO-NILE CREST TEA ZONE,7,2,0,7,7,0,0,0,30.5,2,3,4,1
2018,3367,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,6,0,5,2,0,0,0,38.0,3,2,4,1
2018,3368,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3369,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,5,0,4,3,0,0,0,34.5,2,3,4,1
2018,3370,SOUTH,NYARUGURU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,3371,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,4,4,3,0,1,44.5,3,1,5,2
2018,3372,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,6,0,6,4,0,7,1,68.5,3,2,5,2
2018,3373,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,3,2,2,0,3,42.5,3,1,5,2
2018,3374,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,5,0,1,2,0,49.0,3,1,5,2
2018,3375,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,0,4,7,0,7,4,72.5,3,1,5,2
2018,3376,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,6,4,1,0,4,46.0,3,1,5,2
